name,label,sub_class,dynamic_state,score,cyclic_uid,age,world_width,world_height,lat_dist,long_dist,vert_dist,rel_vel_x,rel_acc_x,rel_vel_z,rel_acc_z,abs_vel_x,abs_acc_x,abs_vel_z,abs_acc_z,POS_LEFT_x,POS_LEFT_z,POS_CENTER_x,POS_CENTER_z,POS_RIGHT_x,POS_RIGHT_z,POS_DISTANT_x,POS_DISTANT_z,lane_association,conf,is_cipv,uid,eba_bitmask,vacc_quality,x_center,y_center,d3_separation,width,height,sf_confirmed,class_right_id,class_left_id,x_l,y_lt,y_lb,x_s,y_st,y_sb,x_r,y_rt,y_rb,matching_radar_cluster_top_left_x,matching_radar_cluster_top_left_z,matching_radar_cluster_width,matching_radar_cluster_height,matching_radar_cluster_is_static,matching_radar_cluster_center_x,matching_radar_cluster_center_z,update_type,reaction_profile,tracked_vel_x,tracked_vel_z,rc_raw_meas_x,rc_raw_meas_z,rc_tracked_pos_x,rc_tracked_pos_z,rc_tracked_vel_x,rc_tracked_vel_z,rc_tracked_acc_x,rc_tracked_acc_z,fd_raw_meas_x,fd_raw_meas_z,fd_tracked_pos_x,fd_tracked_pos_z,fd_tracked_vel_x,fd_tracked_vel_z,fd_tracked_acc_x,fd_tracked_acc_z,rc_weight_pos,rc_weight_kinematics,of_ittc_z,of_rel_vel_z,width_est,orientation,sf_orientation,cametra_origin,debug_field_0,debug_field_1,debug_field_2,Unnamed: 89
1692632466499870,2,1,1,96.0,11,265,1.76,1.65,-3.37,9.85,0.0,-0.14,-0.01,-7.38,0.3,-0.23,-0.01,2.13,-0.54,-4.68,9.9,-2.92,9.83,-2.76,14.02,-4.52,14.09,2,0.91,0,167,0x800,100,1253.41,1112.7,1328.36,461.23,286.27,1,1,2,1022.798645,969.956238,1256.350464,1328.359253,969.569763,1255.836426,1484.030518,984.455933,1194.216675,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.23,-7.41,-3.35,9.85,-3.37,9.85,-0.23,-7.41,-0.01,0.3,-3.39,9.97,-3.4,9.99,-0.66,-4.91,-0.1,0.63,0.997084,0.997084,0.0,0.0,1,0.037173,0.030379,0,0.0,0.0,0.0,
1692632466499870,2,1,1,94.0,9,231,1.51,1.45,-2.77,20.27,0.01,0.03,0.05,-6.88,0.77,-0.15,0.05,2.63,-0.08,-3.68,20.26,-2.17,20.25,-2.13,23.85,-3.64,23.87,0,0.0,0,172,0x0,100,1584.73,1079.87,1638.23,169.47,132.1,1,1,2,1499.992432,1013.981201,1146.339355,1638.229126,1013.818115,1145.917114,1669.457764,1015.463989,1128.915405,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.15,-6.9,-2.66,19.46,-2.66,19.46,-0.15,-6.9,0.05,0.77,-2.76,20.27,-2.78,20.33,-0.15,-6.9,0.05,0.77,0.06307,0.06307,0.0,0.0,0,0.011638,0.009687,0,0.0,0.0,0.0,
1692632466499870,2,1,0,95.0,2,544,1.78,1.46,0.04,21.13,-0.08,-0.01,-0.04,0.15,0.19,-0.2,-0.04,9.68,-0.65,-0.84,25.44,-0.84,21.16,0.94,21.16,0.94,25.44,1,0.0,1,105,0x0,100,1840.07,1084.47,1762.55,155.05,127.65,1,2,2,1762.545898,1020.643982,1148.292603,1762.545898,1020.643982,1148.292603,1917.593384,1020.450073,1147.702759,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.2,0.15,0.04,19.08,0.04,19.08,-0.2,0.29,-0.04,0.17,0.05,21.28,0.04,21.24,-0.2,0.14,-0.04,0.19,0.050035,0.050035,0.000635,0.439896,1,0.00044,0.0,0,0.0,0.0,0.0,
1692632466499870,2,1,0,94.0,3,538,1.74,1.58,3.5,30.3,-0.26,0.22,0.05,-3.31,0.16,-0.05,0.05,6.25,-0.69,2.65,34.47,2.87,30.32,4.6,30.41,4.39,34.56,3,0.0,0,106,0x800,100,2051.24,1074.75,2014.05,138.44,98.09,1,2,1,1982.016724,1025.69812,1112.615601,2014.050781,1025.701782,1123.788696,2120.461426,1025.556152,1123.160889,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.05,-3.28,2.9,25.06,2.9,25.06,-0.05,-3.28,0.05,0.16,3.58,31.34,3.5,30.35,-0.05,-3.28,0.05,0.16,0.010159,0.010159,0.0,0.0,1,-0.051521,-0.053291,0,0.0,0.0,0.0,
1692632466499870,2,1,0,94.0,0,83,1.75,1.75,21.36,32.59,-0.42,1.03,0.05,7.52,0.74,0.74,0.05,17.24,-0.1,21.66,36.76,21.6,32.58,23.35,32.55,23.41,36.73,0,0.0,0,200,0x1800,0,3048.25,1073.39,3063.06,224.84,99.53,1,2,1,2935.824219,1023.822205,1112.795898,3063.0625,1023.624329,1123.158813,3160.666992,1023.492981,1122.897949,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,0.74,7.71,16.44,24.68,16.44,24.68,0.74,7.71,0.05,0.74,21.77,33.27,21.41,32.68,0.74,7.71,0.05,0.74,0.010996,0.010996,0.0,0.0,1,0.013877,0.01913,0,0.0,0.0,0.0,
1692632466499870,2,8,1,81.0,7,252,2.0,0.93,-0.23,45.03,1.17,0.01,-0.07,-7.76,-3.32,-0.39,-0.07,1.77,-4.16,-1.23,50.66,-1.23,45.07,0.77,45.07,0.77,50.66,0,0.0,0,170,0x2110,100,1826.49,1012.18,1869.15,85.32,39.64,1,2,2,1783.82959,992.415955,1032.123535,1869.150146,992.357239,1031.99707,1869.150146,992.357239,1031.99707,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.39,-7.76,-2.0,413.53,-2.0,413.53,-0.39,-7.76,-0.07,-3.32,-0.23,45.55,-0.25,45.03,-0.39,-7.76,-0.07,-3.32,0.0,0.0,0.0,0.0,1,0.001147,0.0,0,0.0,0.0,0.0,
1692632466499870,2,1,0,88.0,4,87,1.79,1.97,-3.95,47.32,-0.6,-0.22,-0.06,-2.59,0.84,-0.64,-0.06,6.91,-0.0,-5.32,47.33,-3.53,47.31,-3.47,51.58,-5.26,51.6,0,0.0,0,199,0x1800,100,1662.17,1064.12,1691.93,87.21,80.3,1,1,2,1618.56543,1024.073975,1104.447388,1691.92688,1023.976562,1104.273438,1705.773804,1024.098145,1097.942871,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.64,-2.62,-2.74,31.93,-2.74,31.93,-0.64,-2.62,-0.06,0.84,-3.99,47.28,-3.95,47.38,-0.64,-2.62,-0.06,0.84,0.003826,0.003826,0.0,0.0,0,0.014057,0.013103,0,0.0,0.0,0.0,
1692632466499870,2,2,1,91.0,1,311,2.5,3.77,3.16,49.61,-0.05,-0.14,-0.0,-8.73,-0.14,-0.58,-0.0,0.83,-0.98,2.02,59.65,2.15,49.65,4.65,49.68,4.52,59.68,0,0.0,0,151,0x3810,100,1958.95,1005.9,1919.44,114.13,145.89,1,2,1,1901.880615,947.960083,1070.191284,1919.440674,932.951172,1078.843994,2016.015259,933.054993,1078.577881,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.58,-8.7,3.1,48.69,3.1,48.69,-0.58,-8.7,-0.0,-0.14,3.24,50.94,3.09,49.62,-0.58,-8.7,-0.0,-0.14,0.0,0.0,0.0,0.0,1,0.006193,-0.012406,0,0.0,0.0,0.0,
1692632466499870,2,8,0,77.0,15,29,2.0,2.48,-4.79,58.4,-0.18,0.17,-0.02,-0.89,0.01,-0.35,-0.02,8.6,-0.83,-5.93,58.35,-3.93,58.37,-3.98,63.96,-5.98,63.94,0,0.0,0,211,0x2C10,100,1676.33,1034.49,1705.03,76.6,82.56,1,1,2,1638.034424,993.245789,1075.946045,1705.03125,993.208679,1075.773071,1714.633789,995.962952,1071.491577,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.35,-0.93,-4.11,50.16,-4.11,50.16,-0.35,-0.93,-0.02,0.01,-4.77,58.48,-4.79,58.4,-0.35,-0.93,-0.02,0.01,0.0,0.0,0.0,0.0,0,-0.009228,-0.014812,0,0.0,0.0,0.0,
1692632466499870,2,1,0,88.0,6,63,1.79,1.59,-3.34,66.17,-0.22,0.15,-0.02,-3.11,0.72,-0.44,-0.02,6.39,-0.12,-4.51,66.13,-2.72,66.14,-2.75,70.41,-4.54,70.4,0,0.0,0,203,0xC00,100,1731.4,1047.59,1756.01,56.7,46.97,1,1,2,1703.046387,1024.170288,1071.205566,1756.006226,1024.100708,1071.075562,1759.74353,1024.186646,1068.37793,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.44,-3.14,-3.28,64.07,-3.28,64.07,-0.44,-3.14,-0.02,0.72,-3.28,64.07,-3.34,66.16,-0.44,-3.14,-0.02,0.72,0.0,0.0,0.0,0.0,0,-0.008523,0.002295,0,0.0,0.0,0.0,
1692632466499870,2,1,0,96.0,5,164,1.1,1.45,-2.64,72.16,-0.1,-0.24,-0.06,14.58,1.49,-0.88,-0.06,24.09,0.65,-3.24,72.15,-2.14,72.14,-2.11,74.76,-3.21,74.78,0,0.0,0,184,0x1000,100,1764.69,1044.59,1778.29,32.5,39.27,1,1,2,1748.444946,1024.994263,1064.278931,1778.287231,1024.954224,1064.221069,1780.943604,1024.973022,1062.889404,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.88,14.56,-2.38,64.92,-2.38,64.92,-0.88,14.56,-0.06,1.49,-2.57,70.31,-2.61,72.15,-0.88,14.56,-0.06,1.49,0.0,0.0,0.0,0.0,0,0.005924,0.005924,0,0.0,0.0,0.0,
1692632466499870,2,1,0,93.0,8,290,1.72,1.68,12.76,76.58,-0.54,0.79,0.03,8.4,1.4,0.11,0.03,18.04,0.56,12.14,80.7,12.22,76.6,13.94,76.63,13.85,80.73,0,0.0,0,160,0x800,0,2158.92,1051.27,2146.0,60.34,42.48,1,2,1,2128.749268,1029.803955,1070.189453,2146.004883,1030.023071,1072.507568,2189.091064,1029.958496,1072.387817,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,0.11,8.51,9.09,54.19,9.09,54.19,0.11,8.51,0.03,1.4,13.04,78.48,12.76,76.58,0.11,8.51,0.03,1.4,0.0,0.0,0.0,0.0,0,-0.019683,-0.032356,0,0.0,0.0,0.0,
1692632466499870,2,2,0,94.0,13,62,1.88,2.41,1.96,132.05,1.35,1.6,0.05,10.5,1.07,0.43,0.05,20.05,0.23,1.1,142.09,1.02,132.09,2.9,132.08,2.98,142.07,0,0.0,0,204,0x2110,100,1865.39,1007.18,1851.33,28.12,36.0,1,2,2,1851.33313,989.184692,1025.18457,1851.33313,989.184692,1025.18457,1879.453003,989.163086,1025.146729,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,0.43,10.52,149.57,18414.74,1.89,129.82,-0.0,3.62,-0.0,3.0,2.07,139.28,2.05,132.05,0.43,10.52,0.05,1.07,0.0,0.0,0.0,0.0,0,0.007547,0.007966,0,0.0,0.0,0.0,
1692632467000215,2,1,0,97.0,10,369,1.58,1.5,2.76,5.77,-0.01,-0.01,0.0,-0.29,0.58,-0.08,0.0,8.71,-0.55,2.35,9.57,2.44,5.79,4.03,5.83,3.93,9.61,3,0.86,0,146,0x0,100,2559.02,1171.83,2473.2,625.56,391.72,1,2,1,2246.241699,991.046326,1253.597778,2473.202148,975.973633,1367.695068,2871.803467,976.063477,1362.567871,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.08,-0.26,2.77,5.77,2.76,5.77,-0.08,-0.26,0.0,0.58,3.13,6.77,3.13,6.79,-0.15,-0.54,-0.01,0.51,0.997527,0.997527,0.0,0.0,1,-0.025397,-0.025213,0,0.0,0.0,0.0,
1692632467000215,2,1,1,96.0,11,280,1.76,1.67,-3.31,6.57,0.01,-0.08,0.01,-6.8,0.63,-0.16,0.01,2.12,-0.5,-4.73,6.63,-2.97,6.55,-2.8,10.75,-4.56,10.82,2,0.91,0,167,0x800,100,1035.81,1139.22,1113.5,699.17,404.59,1,1,2,686.223633,937.47113,1342.024414,1113.504883,936.920471,1341.510498,1385.395264,965.4776,1233.29834,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.16,-6.84,-3.32,6.63,-3.31,6.57,-0.16,-6.85,0.01,0.62,-3.35,6.72,-3.36,6.71,-0.4,-5.28,-0.02,0.72,0.997527,0.997527,0.0,0.0,1,0.040505,0.04105,0,0.0,0.0,0.0,
1692632467000215,2,1,1,95.0,9,246,1.73,1.6,-3.14,20.25,-0.14,-0.08,0.02,-5.0,1.41,-0.32,0.02,3.93,0.29,-4.2,20.23,-2.47,20.22,-2.44,24.36,-4.17,24.37,0,0.0,0,172,0x0,100,1550.28,1082.69,1610.54,197.74,146.21,1,1,2,1451.407837,1009.753784,1156.329834,1610.539917,1009.58197,1155.793457,1649.146851,1011.514893,1134.487671,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.32,-5.04,-2.7,17.22,-2.7,17.22,-0.32,-5.04,0.02,1.41,-3.23,20.96,-3.21,20.69,-0.32,-5.04,0.02,1.41,0.128105,0.128105,0.0,0.0,1,0.008634,0.008132,0,0.0,0.0,0.0,
1692632467000215,2,1,0,95.0,2,559,1.79,1.48,0.09,20.82,-0.06,0.08,-0.03,-0.7,-0.16,-0.17,-0.03,8.27,-1.29,-0.8,25.13,-0.8,20.85,0.99,20.85,0.99,25.13,1,0.0,1,105,0x0,100,1844.46,1078.59,1765.31,158.29,130.94,1,2,2,1765.311646,1013.121399,1144.063232,1765.311646,1013.121399,1144.063232,1923.602783,1012.947327,1143.474365,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.17,-0.7,0.09,19.04,0.09,19.04,-0.17,-0.7,-0.03,-0.16,0.09,20.81,0.09,20.93,-0.17,-0.7,-0.03,-0.16,0.059398,0.059398,-0.002571,-1.774512,1,0.00078,0.0,0,0.0,0.0,0.0,
1692632467000215,2,1,0,95.0,3,553,1.79,1.53,3.48,27.83,-0.21,0.15,0.02,-3.91,0.26,-0.18,0.02,5.1,-0.86,2.69,32.12,2.88,27.86,4.66,27.94,4.47,32.2,3,0.0,0,106,0x800,100,2071.06,1073.28,2029.7,154.01,103.0,1,2,1,1994.053101,1021.798645,1111.905029,2029.695801,1021.783691,1124.778809,2148.060059,1021.63147,1124.100586,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.18,-3.87,3.02,23.82,3.02,23.82,-0.18,-3.87,0.02,0.26,3.49,27.79,3.48,27.89,-0.18,-3.87,0.02,0.26,0.013283,0.013283,0.0,0.0,1,-0.045498,-0.043487,0,0.0,0.0,0.0,
1692632467000215,2,1,0,93.0,0,98,1.76,1.66,21.33,35.45,-0.31,0.71,-0.01,7.09,0.92,0.28,-0.01,16.31,-0.21,21.79,39.59,21.67,35.43,23.44,35.38,23.55,39.54,0,0.0,0,200,0x800,0,2966.97,1062.8,2974.31,198.59,87.25,1,2,1,2867.67749,1019.425537,1098.077393,2974.310059,1019.175476,1106.427612,3066.27002,1019.058838,1106.262939,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,0.28,7.35,17.67,28.79,17.67,28.79,0.28,7.35,-0.01,0.92,21.29,35.06,21.35,35.49,0.28,7.35,-0.01,0.92,0.005604,0.005604,0.0,0.0,0,0.028213,0.04001,0,0.0,0.0,0.0,
1692632467000215,2,8,1,86.0,7,267,2.0,0.96,-0.15,43.57,1.23,0.14,-0.07,-6.82,-2.47,-0.38,-0.07,2.14,-3.6,-1.15,49.21,-1.15,43.61,0.85,43.61,0.85,49.21,0,0.0,0,170,0x2110,100,1829.58,1004.83,1873.59,88.03,42.28,1,2,2,1785.561523,983.734253,1026.083862,1873.592896,983.688904,1025.963989,1873.592896,983.688904,1025.963989,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.38,-6.83,-2.95,899.39,-2.95,899.39,-0.38,-6.83,-0.07,-2.47,-0.16,46.67,-0.15,43.57,-0.38,-6.83,-0.07,-2.47,0.0,0.0,0.0,0.0,1,0.001408,0.0,0,0.0,0.0,0.0,
1692632467000215,2,2,1,91.0,1,326,2.5,3.62,3.0,44.22,-0.04,0.07,0.04,-9.32,0.03,-0.46,0.04,-0.32,-1.09,1.95,54.26,1.92,44.26,4.42,44.26,4.45,54.25,0,0.0,0,151,0x2810,100,1966.61,1002.66,1919.47,121.72,156.43,1,2,1,1905.748169,941.74115,1070.348999,1919.468994,924.439758,1080.87439,2027.467163,924.495728,1080.618286,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.46,-9.28,3.03,44.63,3.03,44.63,-0.46,-9.28,0.04,0.03,3.13,46.18,3.16,44.21,-0.46,-9.28,0.04,0.03,0.0,0.0,0.0,0.0,1,0.01362,0.003149,0,0.0,0.0,0.0,
1692632467000215,2,1,0,81.0,12,102,1.79,1.9,-4.48,47.25,-0.69,-0.52,-0.12,-0.98,1.47,-1.09,-0.12,7.93,0.34,-5.64,47.25,-3.85,47.23,-3.8,51.5,-5.59,51.52,0,0.0,0,199,0x1800,100,1648.94,1065.64,1678.5,87.96,77.61,1,1,2,1604.964355,1026.928833,1104.622925,1678.501221,1026.829834,1104.44043,1692.924072,1026.422241,1097.7854,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-1.09,-1.03,-2.88,30.35,-2.88,30.35,-1.09,-1.03,-0.12,1.47,-4.55,49.0,-4.49,47.31,-1.09,-1.03,-0.12,1.47,0.003297,0.003297,0.0,0.0,0,0.010777,0.019046,1,0.0,0.0,0.0,
1692632467000215,2,8,0,92.0,15,44,2.0,2.21,-3.75,51.97,-0.1,0.62,0.01,-6.46,0.05,-0.0,0.01,2.46,-1.08,-4.89,51.95,-2.89,51.94,-2.86,57.54,-4.86,57.55,0,0.0,0,211,0x2810,100,1696.49,1033.88,1728.29,86.08,82.24,1,1,2,1653.448242,992.817627,1075.164429,1728.289307,992.759766,1075.000366,1739.530518,995.499939,1069.967529,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.0,-6.5,-3.27,37.62,-3.27,37.62,-0.0,-6.5,0.01,0.05,-4.05,47.03,-4.09,51.51,-0.0,-6.5,0.01,0.05,0.0,0.0,0.0,0.0,0,0.005095,0.002889,0,0.0,0.0,0.0,
1692632467000215,2,1,1,90.0,6,78,1.79,1.53,-3.1,61.09,-0.1,0.33,-0.01,-5.21,0.67,-0.4,-0.01,3.71,-0.46,-4.31,61.06,-2.52,61.07,-2.54,65.34,-4.33,65.34,0,0.0,0,203,0xC00,100,1729.59,1043.07,1755.91,61.79,48.7,1,1,2,1698.699829,1018.787292,1067.546753,1755.913574,1018.718262,1067.416138,1760.48645,1018.914429,1064.508057,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.4,-5.25,-3.26,62.88,-3.26,62.88,-0.4,-5.25,-0.01,0.67,-3.26,62.88,-3.1,61.09,-0.4,-5.25,-0.01,0.67,0.0,0.0,0.0,0.0,0,-0.004242,0.003542,0,0.0,0.0,0.0,
1692632467000215,2,1,0,99.0,5,179,1.26,1.45,-2.48,69.86,-0.06,0.14,-0.02,12.45,1.11,-0.7,-0.02,21.39,-0.01,-3.21,74.16,-3.1,69.88,-1.85,69.91,-1.96,74.19,0,0.0,0,184,0x1000,100,1766.97,1040.18,1784.54,35.23,40.47,1,2,2,1749.352295,1019.983643,1060.500854,1784.537598,1019.940857,1060.411621,1784.584106,1020.048279,1058.242065,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.7,12.42,-2.32,65.38,-2.32,65.38,-0.7,12.42,-0.02,1.11,-2.44,68.98,-2.44,69.85,-0.7,12.42,-0.02,1.11,0.0,0.0,0.0,0.0,0,-0.002459,-0.002459,0,0.0,0.0,0.0,
1692632467000215,2,1,0,99.0,4,19,1.25,1.45,19.82,81.12,-0.52,1.18,0.01,0.36,0.39,0.2,0.01,9.56,-0.74,19.57,84.12,19.52,81.14,20.77,81.11,20.81,84.1,0,0.0,0,214,0x800,100,2309.87,1048.01,2302.49,44.59,34.64,1,2,1,2287.570801,1030.380859,1063.831543,2302.489258,1030.688721,1065.332275,2332.161621,1030.647461,1065.278931,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,0.2,0.6,14.5,58.84,14.5,58.84,0.2,0.6,0.01,0.39,20.19,82.67,20.13,81.11,0.2,0.6,0.01,0.39,0.0,0.0,0.0,0.0,0,0.010197,0.010197,0,0.0,0.0,0.0,
1692632467000215,2,1,0,99.0,8,305,1.81,1.75,13.3,81.37,-0.49,1.13,0.02,9.45,1.75,0.15,0.02,18.58,0.62,12.86,85.55,12.73,81.39,14.54,81.34,14.67,85.49,0,0.0,0,160,0x800,0,2156.29,1043.99,2140.38,54.66,41.75,1,2,1,2128.956299,1023.048462,1062.821289,2140.379395,1023.115173,1064.864502,2183.616455,1023.059692,1064.80127,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,0.15,9.61,9.72,58.42,9.72,58.42,0.15,9.61,0.02,1.75,13.18,79.88,13.3,81.37,0.15,9.61,0.02,1.75,0.0,0.0,0.0,0.0,0,0.031495,0.039979,0,0.0,0.0,0.0,
1692632467000215,2,2,0,80.0,13,77,1.93,2.41,2.69,133.42,1.51,2.02,0.05,17.66,2.78,0.42,0.05,26.66,1.65,1.62,133.49,3.54,133.38,3.97,141.08,2.04,141.19,0,0.0,0,204,0x2110,100,1875.81,1001.14,1888.47,31.59,35.62,1,2,2,1860.010864,983.377625,1018.993591,1888.470703,983.333008,1018.956665,1891.60144,985.398193,1019.101746,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,0.42,17.69,81.78,4280.7,86.08,4282.55,0.29,11.7,0.03,1.54,2.81,139.69,2.82,133.41,0.42,17.69,0.05,2.78,0.0,0.0,0.0,0.0,0,0.03276,0.055265,0,0.0,0.0,0.0,
1692632467499827,2,1,1,96.0,11,295,1.78,1.61,-3.26,3.77,0.02,-0.08,0.02,-6.13,0.19,-0.1,0.02,2.45,-0.4,-4.79,3.83,-3.01,3.76,-2.85,8.0,-4.63,8.07,2,0.92,0,167,0x800,100,657.32,1214.8,724.1,1180.24,593.56,1,1,2,67.202881,918.898621,1512.642334,724.10083,918.022827,1511.584473,1247.447021,965.936523,1298.807251,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.1,-6.15,-3.28,3.83,-3.26,3.77,-0.1,-6.15,0.02,0.19,-3.23,3.75,-3.25,3.75,-0.16,-5.39,0.05,0.12,0.997527,0.997527,0.0,0.0,0,0.039162,0.048182,0,0.0,0.0,0.0,
1692632467499827,2,1,0,96.0,10,384,1.6,1.5,2.76,5.32,-0.0,-0.03,0.01,-0.53,-0.04,-0.07,0.01,8.1,-0.63,2.38,9.15,2.44,5.34,4.04,5.36,3.97,9.18,3,0.85,0,146,0x0,100,2603.91,1187.06,2512.18,674.38,414.95,1,2,1,2266.717041,996.175354,1267.724487,2512.18335,979.586121,1394.536133,2941.098145,979.575012,1389.358521,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.07,-0.51,2.78,5.34,2.76,5.32,-0.07,-0.51,0.01,-0.04,3.1,6.18,3.11,6.22,-0.14,-0.8,-0.01,-0.1,0.997527,0.997527,0.0,0.0,1,-0.016903,-0.016835,0,0.0,0.0,0.0,
1692632467499827,2,1,1,95.0,9,261,1.69,1.56,-3.0,16.62,-0.09,-0.13,0.04,-4.65,0.77,-0.25,0.04,3.93,0.17,-4.06,16.6,-2.37,16.6,-2.36,20.63,-4.05,20.64,2,0.0,0,172,0x800,100,1507.96,1097.21,1577.19,234.04,170.56,1,1,2,1390.943848,1012.134705,1183.2854,1577.191162,1011.931091,1182.491455,1624.986084,1014.780823,1154.519775,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.25,-4.68,-2.67,14.58,-2.75,15.06,-0.34,-3.63,0.02,0.92,-3.14,17.48,-3.14,17.51,-0.2,-5.27,0.05,0.68,0.360809,0.360809,0.0,0.0,1,0.002741,-0.004709,0,0.0,0.0,0.0,
1692632467499827,2,1,0,95.0,2,574,1.79,1.47,0.13,20.17,-0.03,-0.01,-0.02,-1.28,-0.86,-0.15,-0.02,7.32,-1.45,-0.75,24.48,-0.75,20.21,1.03,20.21,1.03,24.48,1,0.0,1,105,0x0,100,1848.66,1084.62,1767.41,162.51,133.65,1,2,2,1767.40625,1017.792664,1151.446533,1767.40625,1017.792664,1151.446533,1929.914673,1017.598816,1150.817871,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.15,-1.28,0.13,18.84,0.13,18.84,-0.15,-1.76,-0.02,-0.77,0.14,20.24,0.13,20.27,-0.15,-1.25,-0.02,-0.86,0.067893,0.067893,-0.003547,-2.36036,1,0.000232,0.0,0,0.0,0.0,0.0,
1692632467499827,2,1,1,94.0,3,568,1.78,1.56,3.55,26.06,-0.19,0.03,0.03,-3.82,-0.25,-0.15,0.03,4.81,-0.84,2.77,30.34,2.99,26.09,4.77,26.18,4.55,30.43,3,0.0,0,106,0x800,100,2091.59,1079.82,2049.8,167.17,111.59,1,2,1,2008.003906,1024.534302,1121.417603,2049.803467,1024.026245,1135.613159,2175.17334,1023.871338,1134.810547,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.15,-3.8,3.14,22.66,3.14,22.66,-0.15,-3.8,0.03,-0.25,3.54,25.83,3.56,26.14,-0.15,-3.8,0.03,-0.25,0.021178,0.021178,0.0,0.0,1,-0.051582,-0.04449,0,0.0,0.0,0.0,
1692632467499827,2,1,0,92.0,0,113,1.68,1.72,20.97,37.74,-0.33,-0.14,-0.12,6.28,0.19,-0.4,-0.12,15.03,-0.4,21.55,41.58,21.4,37.72,23.07,37.65,23.23,41.51,0,0.0,0,200,0x800,0,2895.45,1065.73,2896.7,168.81,85.28,1,2,1,2811.046875,1023.487671,1101.31665,2896.702393,1023.091614,1108.371094,2979.853027,1022.975708,1108.255127,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.4,6.42,17.65,30.38,17.65,30.38,-0.4,6.42,-0.12,0.19,20.71,35.98,20.97,37.76,-0.4,6.42,-0.12,0.19,0.0,0.0,0.0,0.0,0,0.040128,0.040013,0,0.0,0.0,0.0,
1692632467499827,2,1,1,91.0,12,117,1.79,2.18,-3.97,40.83,-0.62,-0.11,0.01,-5.8,-0.71,-0.39,0.01,2.78,-1.3,-5.63,40.9,-3.84,40.82,-3.65,45.09,-5.44,45.17,0,0.0,0,199,0x800,100,1625.34,1068.06,1655.17,108.84,102.84,1,1,2,1570.921387,1016.761108,1119.583984,1655.165771,1016.641724,1119.480957,1679.756592,1017.645386,1111.070679,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.39,-5.82,-2.99,27.18,-2.99,27.18,-0.39,-5.82,0.01,-0.71,-3.96,36.54,-3.98,40.99,-0.39,-5.82,0.01,-0.71,0.01321,0.01321,0.0,0.0,0,0.043833,0.0406,0,0.0,0.0,0.0,
